house,money,location,house_info,house_type,part
合租 · 郁金香花苑 4室1厅 复式,1050,雨花台宁南,-14㎡北4室1厅1卫,single,雨花台
合租 · 春江新城新河苑一期 4室1厅,1400,雨花台铁心桥,-26㎡南4室1厅2卫,single,雨花台
合租 · 银杏山庄 7室2厅 复式,1180,雨花台铁心桥,-18㎡南7室2厅4卫,single,雨花台
合租 · 春江新城新河苑二期 4室1厅,1050,雨花台铁心桥,-13㎡南4室1厅1卫,single,雨花台
合租 · 春江新城新河苑二期 3室1厅,1250,雨花台铁心桥,-14㎡南3室1厅1卫,single,雨花台
合租 · 春江新城新河苑二期 3室1厅,1050,雨花台铁心桥,-13㎡南3室1厅1卫,single,雨花台
合租 · 晓村和苑西 3室1厅,1250,雨花台铁心桥,-15㎡南3室1厅1卫,single,雨花台
合租 · 晓村和苑西 3室2厅,1100,雨花台铁心桥,-14㎡南3室2厅1卫,single,雨花台
合租 · 晓村和苑西 4室1厅,870,雨花台铁心桥,-13㎡南4室1厅1卫,single,雨花台
合租 · 晓村和苑西 3室1厅,920,雨花台铁心桥,-14㎡南3室1厅1卫,single,雨花台
合租 · 晓村和苑西 4室1厅,870,雨花台铁心桥,-13㎡南4室1厅1卫,single,雨花台
合租 · 晓村和苑西 3室1厅,1100,雨花台铁心桥,-14㎡南3室1厅1卫,single,雨花台
合租 · 晓村和苑西 3室2厅,870,雨花台铁心桥,-13㎡南3室2厅1卫,single,雨花台
合租 · 翠岭银河 3室1厅,1100,雨花台铁心桥,-14㎡南3室1厅1卫,single,雨花台
合租 · 莱蒙水榭阳光 5室1厅,1300,雨花台铁心桥,-12㎡南5室1厅2卫,single,雨花台
合租 · 莱蒙水榭阳光 5室1厅,950,雨花台铁心桥,-10㎡南5室1厅2卫,single,雨花台
合租 · 莱蒙水榭阳光 5室1厅,1500,雨花台铁心桥,-14㎡南5室1厅2卫,single,雨花台
合租 · 韩府山庄 7室2厅 复式,1200,雨花台铁心桥,-14㎡南7室2厅2卫,single,雨花台
合租 · 韩府山庄 7室2厅 复式,1050,雨花台铁心桥,-12㎡南7室2厅2卫,single,雨花台
合租 · 韩府山庄 7室2厅 复式,850,雨花台铁心桥,-10㎡南7室2厅2卫,single,雨花台
合租 · 春江新城韩府坊 3室1厅,1350,雨花台铁心桥,-15㎡南3室1厅1卫,single,雨花台
合租 · 春江新城正和坊 4室1厅,1000,雨花台铁心桥,-15㎡南4室1厅1卫,single,雨花台
合租 · 禹洲映月溪山 4室1厅,1070,雨花台铁心桥,-18㎡南4室1厅1卫,single,雨花台
合租 · 凤翔山庄三区 3室1厅 复式,1500,雨花台铁心桥,-25㎡南3室1厅1卫,single,雨花台
合租 · 银杏山庄 6室1厅,1300,雨花台铁心桥,-18㎡南6室1厅4卫,single,雨花台
合租 · 景明佳园颂景苑 3室1厅,1200,雨花台宁南,-20㎡南3室1厅1卫,single,雨花台
合租 · 双龙嘉园石华街15号 4室1厅,1400,雨花台宁南,-18㎡南4室1厅1卫,single,雨花台
合租 · 春江新城龙泉坊 4室1厅,950,雨花台铁心桥,-70㎡西南4室1厅1卫,single,雨花台
合租 · 凤翔新城一期 3室1厅,1100,雨花台铁心桥,-13㎡西北3室1厅1卫,single,雨花台
合租 · 和昌湾景 4室1厅,1060,雨花台雨花台其它,-16㎡南4室1厅1卫,single,雨花台
合租 · 和昌湾景 4室1厅,710,雨花台雨花台其它,-11㎡北4室1厅1卫,single,雨花台
合租 · 凤翔新城一期 4室0厅,1000,雨花台铁心桥,-12㎡北4室0厅1卫,single,雨花台
合租 · 七彩星城 3室1厅,1150,雨花台铁心桥,-21㎡南3室1厅1卫,single,雨花台
合租 · 七彩星城 5室1厅 复式,800,雨花台铁心桥,-10㎡东南5室1厅1卫,single,雨花台
合租 · 韩府山庄 4室1厅,1050,雨花台铁心桥,-25㎡南4室1厅1卫,single,雨花台
合租 · 春江佳园 4室1厅,1350,雨花台铁心桥,-18㎡南4室1厅1卫,single,雨花台
合租 · 春江佳园 4室1厅,1000,雨花台铁心桥,-15㎡北4室1厅1卫,single,雨花台
合租 · 善水湾花园 5室1厅,800,雨花台铁心桥,-15㎡南5室1厅2卫,single,雨花台
合租 · 春江佳园 4室1厅,950,雨花台铁心桥,-15㎡南4室1厅1卫,single,雨花台
合租 · 莱蒙水榭阳光 5室1厅,880,雨花台铁心桥,-15㎡西北5室1厅1卫,single,雨花台
合租 · 和昌湾景 3室1厅,720,雨花台雨花台其它,-14㎡北3室1厅1卫,single,雨花台
合租 · 康盛花园 6室2厅 跃层,1600,雨花台宁南,-19㎡南6室2厅3卫,single,雨花台
合租 · 绿岛华庭 4室1厅,2450,雨花台能仁里,-20㎡南4室1厅2卫,single,雨花台
合租 · 双龙嘉园梅香路5号 3室1厅,900,雨花台宁南,-18㎡南3室1厅1卫,single,雨花台
合租 · 双龙嘉园梅香路5号 3室1厅,1400,雨花台宁南,-20㎡南3室1厅1卫,single,雨花台
合租 · 春江佳园 4室1厅,1200,雨花台铁心桥,-20㎡南4室1厅1卫,single,雨花台
合租 · 凤翔新城一期 4室1厅,1100,雨花台铁心桥,-20㎡南4室1厅1卫,single,雨花台
合租 · 凤翔花园 4室1厅,1000,雨花台铁心桥,-20㎡西4室1厅1卫,single,雨花台
合租 · 凤翔花园 4室1厅,1200,雨花台铁心桥,-18㎡南4室1厅1卫,single,雨花台
合租 · 景明佳园谐景苑 3室1厅,1200,雨花台宁南,-20㎡北3室1厅1卫,single,雨花台
合租 · 明发商业广场 1室0厅,1500,雨花台宁南,-35㎡南1室0厅1卫,single,雨花台
合租 · 禹洲映月溪山 4室1厅,880,雨花台铁心桥,-15㎡北4室1厅1卫,single,雨花台
合租 · 晓村和苑东 3室1厅,1600,雨花台铁心桥,-30㎡南3室1厅1卫,single,雨花台
合租 · 晓村和苑东 3室1厅,1100,雨花台铁心桥,-20㎡南3室1厅1卫,single,雨花台
合租 · 亚东国际公寓 4室1厅,1000,雨花台能仁里,-20㎡北4室1厅2卫,single,雨花台
合租 · 凤翔山庄三区 3室1厅 复式,1400,雨花台铁心桥,-22㎡南3室1厅1卫,single,雨花台
合租 · 凤翔山庄三区 3室1厅 复式,1100,雨花台铁心桥,-20㎡南3室1厅1卫,single,雨花台
合租 · 春江佳园 4室2厅,1200,雨花台铁心桥,-18㎡南4室2厅2卫,single,雨花台
合租 · 双龙嘉园石华街15号 3室1厅,1200,雨花台宁南,-20㎡南3室1厅1卫,single,雨花台
合租 · 绿岛华庭 4室1厅,2200,雨花台能仁里,-30㎡南4室1厅2卫,single,雨花台
合租 · 春江新城新河苑二期 3室1厅,1100,雨花台铁心桥,-20㎡南3室1厅1卫,single,雨花台
合租 · 景明佳园畅景苑 3室1厅,1300,雨花台宁南,-20㎡南3室1厅1卫,single,雨花台
合租 · 景明佳园织景苑 2室1厅 2000元,2000,雨花台宁南,-60㎡南 北2室1厅1卫,single,雨花台
合租 · 春江佳园 4室1厅,950,雨花台铁心桥,-15㎡南4室1厅1卫,single,雨花台
合租 · 莱蒙水榭阳光 4室1厅,980,雨花台铁心桥,-18㎡南4室1厅2卫,single,雨花台
合租 · 韩府茗苑 5室2厅,900,雨花台铁心桥,-16㎡南5室2厅2卫,single,雨花台
合租 · 凤翔花园 3室1厅,1300,雨花台铁心桥,-22㎡南3室1厅1卫,single,雨花台
合租 · 凤翔花园 4室1厅,1100,雨花台铁心桥,-19㎡北4室1厅1卫,single,雨花台
合租 · 凤翔新城一期 4室1厅,1200,雨花台铁心桥,-20㎡南4室1厅1卫,single,雨花台
合租 · 凤翔新城一期 4室1厅,1150,雨花台铁心桥,-15㎡北4室1厅1卫,single,雨花台
合租 · 康润园 4室1厅,1600,雨花台安德门,-25㎡南4室1厅1卫,single,雨花台
合租 · 春江新城新河苑一期 4室1厅,800,雨花台铁心桥,-18㎡北4室1厅2卫,single,雨花台
合租 · 景明佳园织景苑 3室1厅,1850,雨花台宁南,-50㎡西南3室1厅2卫,single,雨花台
合租 · 亚东国际公寓 4室1厅,1000,雨花台能仁里,-20㎡北4室1厅2卫,single,雨花台
合租 · 春江新城隐龙坊 3室1厅,1200,雨花台铁心桥,-25㎡南3室1厅1卫,single,雨花台
合租 · 景明佳园拾景苑 3室1厅,1400,雨花台宁南,-25㎡南3室1厅1卫,single,雨花台
合租 · 康润园 4室1厅,1500,雨花台安德门,-25㎡南4室1厅1卫,single,雨花台
合租 · 春江佳园 4室1厅,1250,雨花台铁心桥,-22㎡南4室1厅1卫,single,雨花台
合租 · 银杏山庄 4室1厅,1200,雨花台铁心桥,-18㎡南4室1厅1卫,single,雨花台
合租 · 春江新城新河苑二期 4室1厅,1150,雨花台铁心桥,-15㎡南4室1厅1卫,single,雨花台
合租 · 春江新城新河苑二期 4室1厅,1150,雨花台铁心桥,-14㎡南4室1厅1卫,single,雨花台
合租 · 晓村和苑西 3室1厅,1100,雨花台铁心桥,-14㎡南3室1厅1卫,single,雨花台
合租 · 晓村和苑西 3室2厅,1100,雨花台铁心桥,-14㎡南3室2厅1卫,single,雨花台
合租 · 晓村和苑西 4室1厅,870,雨花台铁心桥,-12㎡南4室1厅1卫,single,雨花台
合租 · 晓村和苑西 3室1厅,920,雨花台铁心桥,-14㎡南3室1厅1卫,single,雨花台
合租 · 晓村和苑西 4室1厅,950,雨花台铁心桥,-13㎡南4室1厅1卫,single,雨花台
合租 · 晓村和苑西 4室1厅,1250,雨花台铁心桥,-15㎡南4室1厅1卫,single,雨花台
合租 · 晓村和苑西 4室1厅,1100,雨花台铁心桥,-14㎡南4室1厅1卫,single,雨花台
合租 · 晓村和苑西 4室2厅,870,雨花台铁心桥,-13㎡南4室2厅1卫,single,雨花台
合租 · 翠岛花城雅菊苑 4室2厅 跃层,1450,雨花台宁南,-20㎡南4室2厅2卫,single,雨花台
合租 · 凤翔新城一期 4室0厅,1100,雨花台铁心桥,-15㎡北4室0厅1卫,single,雨花台
合租 · 德安花园 4室1厅,850,雨花台安德门,-8㎡4室1厅3卫,single,雨花台
合租 · 宁南汽配城 4室1厅,1500,雨花台宁南,-16㎡南4室1厅1卫,single,雨花台
合租 ·  3室1厅,600,,-15㎡南3室1厅1卫,single,雨花台
合租 · 凤翔新城一期 4室1厅,1050,雨花台铁心桥,-12㎡北4室1厅1卫,single,雨花台
合租 · 凤翔翠园 4室1厅,1050,雨花台铁心桥,-18㎡南4室1厅1卫,single,雨花台
合租 · 凤翔翠园 4室1厅,1050,雨花台铁心桥,-15㎡南4室1厅1卫,single,雨花台
合租 · 七彩星城 4室1厅,1500,雨花台铁心桥,-20㎡南4室1厅1卫,single,雨花台
合租 · 春江佳园 4室1厅,1250,雨花台铁心桥,-20㎡南4室1厅1卫,single,雨花台
合租 · 天虹山庄 6室1厅,1320,雨花台铁心桥,-16㎡南6室1厅2卫,single,雨花台
合租 · 金浦翡翠谷 4室1厅,1550,雨花台铁心桥,-30㎡南4室1厅1卫,single,雨花台
合租 · 翠岛花城雅菊苑 5室1厅,1200,雨花台宁南,-17㎡南5室1厅2卫,single,雨花台
合租 · 春江佳园 4室1厅,950,雨花台铁心桥,-12㎡南4室1厅1卫,single,雨花台
合租 · 春江佳园 3室1厅,1300,雨花台铁心桥,-23㎡南3室1厅1卫,single,雨花台
合租 · 景明佳园春景苑 3室1厅,1300,雨花台宁南,-20㎡南3室1厅1卫,single,雨花台
合租 · 花神美境 4室1厅,1150,雨花台宁南,-13㎡南4室1厅1卫,single,雨花台
合租 · 翠岛花城水芙苑 5室1厅,1550,雨花台宁南,-18㎡东南5室1厅2卫,single,雨花台
合租 · 凤翔山庄五区 4室1厅,1100,雨花台铁心桥,-15㎡东4室1厅2卫,single,雨花台
合租 · 凤翔山庄五区 4室1厅,1000,雨花台铁心桥,-10㎡北4室1厅2卫,single,雨花台
合租 · 韩府新苑 3室1厅,950,雨花台铁心桥,-23㎡西南3室1厅1卫,single,雨花台
合租 · 景明佳园秋景苑 3室1厅,1450,雨花台宁南,-26㎡南3室1厅1卫,single,雨花台
合租 · 凤翔花园 4室1厅,1000,雨花台铁心桥,-16㎡北4室1厅1卫,single,雨花台
合租 · 景明佳园拾景苑 3室1厅,900,雨花台宁南,-10㎡北3室1厅1卫,single,雨花台
合租 · 景明佳园拾景苑 3室1厅,1300,雨花台宁南,-20㎡南3室1厅1卫,single,雨花台
合租 · 泰山公寓小刘村1号 4室1厅,900,雨花台铁心桥,-18㎡南4室1厅1卫,single,雨花台
合租 · 春江佳园 4室1厅,1350,雨花台铁心桥,-30㎡南4室1厅1卫,single,雨花台
合租 · 时光澔韵 7室0厅,720,雨花台小行,-15㎡南7室0厅1卫,single,雨花台
合租 · 翠岛花城雅菊苑 4室2厅 跃层,900,雨花台宁南,-13㎡北4室2厅2卫,single,雨花台
合租 · 和昌湾景 4室1厅,1200,雨花台雨花台其它,-18㎡南4室1厅1卫,single,雨花台
合租 · 韩府山庄 5室1厅,650,雨花台铁心桥,-12㎡南5室1厅2卫,single,雨花台
合租 · 城南芳邻 5室1厅,1400,雨花台雨花新村,-15㎡南5室1厅2卫,single,雨花台
合租 · 七彩星城 4室1厅,1200,雨花台铁心桥,-18㎡南4室1厅1卫,single,雨花台
合租 · 七彩星城 4室1厅,950,雨花台铁心桥,-16㎡南4室1厅1卫,single,雨花台
合租 · 七彩星城 4室1厅,1200,雨花台铁心桥,-12㎡南4室1厅1卫,single,雨花台
合租 · 春江佳园 4室1厅,1350,雨花台铁心桥,-30㎡南4室1厅1卫,single,雨花台
合租 · 春江佳园 4室1厅,1350,雨花台铁心桥,-25㎡南4室1厅1卫,single,雨花台
合租 · 凤翔新城二期 4室0厅,1850,雨花台铁心桥,-18㎡南4室0厅1卫,single,雨花台
合租 · 翠岛花城柳丝苑 5室0厅,1550,雨花台宁南,-18㎡南5室0厅2卫,single,雨花台
合租 · 翠岛花城雅菊苑 5室1厅,900,雨花台宁南,-15㎡东南5室1厅2卫,single,雨花台
合租 · 和昌湾景 3室1厅,1100,雨花台雨花台其它,-18㎡南3室1厅1卫,single,雨花台
合租 · 和昌湾景 3室1厅,1100,雨花台雨花台其它,-18㎡南3室1厅1卫,single,雨花台
合租 · 福润雅居樟香园 5室1厅,1200,雨花台铁心桥,-18㎡南5室1厅1卫,single,雨花台
合租 · 景明佳园春景苑 4室1厅,1400,雨花台宁南,-26㎡南4室1厅1卫,single,雨花台
合租 · 七彩星城 3室1厅 跃层,1300,雨花台铁心桥,-20㎡南3室1厅1卫,single,雨花台
合租 · 翠岛花城雅菊苑 4室2厅 跃层,1200,雨花台宁南,-15㎡东4室2厅2卫,single,雨花台
合租 · 晓村和苑西 4室1厅,870,雨花台铁心桥,-13㎡南4室1厅1卫,single,雨花台
合租 · 晓村和苑西 4室1厅,870,雨花台铁心桥,-13㎡南4室1厅1卫,single,雨花台
合租 · 七彩星城 3室1厅,1050,雨花台铁心桥,-12㎡南3室1厅1卫,single,雨花台
合租 · 七彩星城 4室2厅,1200,雨花台铁心桥,-13㎡南4室2厅1卫,single,雨花台
合租 · 七彩星城 4室1厅,1000,雨花台铁心桥,-12㎡南4室1厅1卫,single,雨花台
合租 · 七彩星城 4室2厅,1150,雨花台铁心桥,-13㎡南4室2厅1卫,single,雨花台
合租 · 韩府山庄 7室1厅 复式,1200,雨花台铁心桥,-15㎡南7室1厅1卫,single,雨花台
合租 · 韩府山庄 7室1厅 复式,850,雨花台铁心桥,-10㎡南7室1厅1卫,single,雨花台
合租 · 韩府山庄 7室1厅 复式,1050,雨花台铁心桥,-13㎡南7室1厅1卫,single,雨花台
合租 · 双龙嘉园石华街15号 3室1厅,1300,雨花台宁南,-11㎡南3室1厅1卫,single,雨花台
合租 · 贾西新苑 4室2厅,1050,雨花台铁心桥,-10㎡南4室2厅1卫,single,雨花台
合租 · 贾西新苑 4室2厅,900,雨花台铁心桥,-10㎡南4室2厅1卫,single,雨花台
合租 · 莱蒙水榭阳光 5室1厅,1500,雨花台铁心桥,-15㎡南5室1厅2卫,single,雨花台
合租 · 莱蒙水榭阳光 5室1厅,1300,雨花台铁心桥,-13㎡南5室1厅2卫,single,雨花台
合租 · 莱蒙水榭阳光 5室1厅,950,雨花台铁心桥,-10㎡南5室1厅2卫,single,雨花台
合租 · 贾西新苑 4室2厅,1050,雨花台铁心桥,-13㎡南4室2厅1卫,single,雨花台
合租 · 贾西新苑 4室2厅,900,雨花台铁心桥,-10㎡南4室2厅1卫,single,雨花台
合租 · 双龙嘉园石华街15号 4室2厅,1550,雨花台宁南,-15㎡南4室2厅1卫,single,雨花台
合租 · 七彩星城 3室1厅,1050,雨花台铁心桥,-12㎡南3室1厅1卫,single,雨花台
合租 · 七彩星城 4室1厅,1000,雨花台铁心桥,-11㎡南4室1厅1卫,single,雨花台
合租 · 七彩星城 4室2厅,1200,雨花台铁心桥,-14㎡南4室2厅1卫,single,雨花台
合租 · 七彩星城 4室2厅,1150,雨花台铁心桥,-13㎡南4室2厅1卫,single,雨花台
合租 · 韩府新苑 3室1厅,750,雨花台铁心桥,-17㎡东3室1厅1卫,single,雨花台
合租 · 春江佳园 1室1厅,950,雨花台铁心桥,-19㎡南1室1厅1卫,single,雨花台
合租 · 时光澔韵 7室0厅,470,雨花台小行,-8㎡北7室0厅1卫,single,雨花台
合租 · 时光澔韵 7室1厅,900,雨花台小行,-18㎡北7室1厅2卫,single,雨花台
合租 · 凤翔新城二期 4室0厅,900,雨花台铁心桥,-15㎡北4室0厅1卫,single,雨花台
合租 · 和昌湾景 4室1厅,1060,雨花台雨花台其它,-16㎡南4室1厅1卫,single,雨花台
合租 · 和昌湾景 4室1厅,710,雨花台雨花台其它,-11㎡北4室1厅1卫,single,雨花台
合租 · 和昌湾景 4室1厅,810,雨花台雨花台其它,-11㎡北4室1厅1卫,single,雨花台
合租 · 和昌湾景 4室1厅,810,雨花台雨花台其它,-11㎡北4室1厅1卫,single,雨花台
合租 · 时光澔韵 8室1厅,570,雨花台小行,-12㎡南8室1厅1卫,single,雨花台
合租 · 七彩星城 4室1厅,1300,雨花台铁心桥,-15㎡南4室1厅1卫,single,雨花台
合租 · 七彩星城 4室1厅,1100,雨花台铁心桥,-15㎡南4室1厅1卫,single,雨花台
合租 · 翠岛花城雅菊苑 8室0厅,950,雨花台宁南,-13㎡北8室0厅2卫,single,雨花台
合租 · 翠岭银河 4室1厅,1080,雨花台铁心桥,-20㎡南4室1厅1卫,single,雨花台
合租 · 春江佳园 4室1厅,1380,雨花台铁心桥,-22㎡南4室1厅1卫,single,雨花台
合租 · 春江新城韩府坊 4室1厅,1200,雨花台铁心桥,-20㎡南4室1厅2卫,single,雨花台
合租 · 春江佳园 4室1厅,900,雨花台铁心桥,-14㎡南4室1厅1卫,single,雨花台
合租 · 春江佳园 4室1厅,1250,雨花台铁心桥,-20㎡南4室1厅1卫,single,雨花台
合租 · 银杏山庄 4室1厅,1200,雨花台铁心桥,-20㎡南4室1厅1卫,single,雨花台
合租 · 春江新城新河苑二期 4室1厅,950,雨花台铁心桥,-15㎡北4室1厅1卫,single,雨花台
合租 · 景明佳园集景苑 3室1厅,1400,雨花台宁南,-20㎡南3室1厅1卫,single,雨花台
合租 · 和昌湾景 3室1厅,858,雨花台雨花台其它,-14㎡南3室1厅1卫,single,雨花台
合租 · 和昌湾景 3室1厅,858,雨花台雨花台其它,-14㎡南3室1厅1卫,single,雨花台
合租 · 和昌湾景 3室1厅,1020,雨花台雨花台其它,-16㎡南3室1厅1卫,single,雨花台
合租 · 和昌湾景 3室1厅,818,雨花台雨花台其它,-16㎡南3室1厅1卫,single,雨花台
合租 · 和昌湾景 3室1厅,818,雨花台雨花台其它,-16㎡南3室1厅1卫,single,雨花台
合租 · 和昌湾景 3室1厅,1020,雨花台雨花台其它,-16㎡南3室1厅1卫,single,雨花台
合租 · 翠岛花城荷田苑 6室1厅,1550,雨花台宁南,-15㎡北6室1厅4卫,single,雨花台
合租 · 春江佳园 4室1厅,1000,雨花台铁心桥,-18㎡北4室1厅1卫,single,雨花台
合租 · 绿岛华庭 3室1厅,2450,雨花台能仁里,-30㎡南3室1厅2卫,single,雨花台
合租 · 七彩星城 4室1厅,1150,雨花台铁心桥,-26㎡南4室1厅1卫,single,雨花台
合租 · 韩府茗苑 3室1厅,780,雨花台铁心桥,-22㎡东3室1厅1卫,single,雨花台
合租 · 凤翔新城一期 4室0厅,1100,雨花台铁心桥,-15㎡南4室0厅1卫,single,雨花台
合租 · 景明佳园春景苑 3室1厅,1400,雨花台宁南,-24㎡南3室1厅1卫,single,雨花台
合租 · 春江花园 4室1厅,1200,雨花台铁心桥,-17㎡南4室1厅3卫,single,雨花台
合租 · 亚东国际公寓 6室0厅,770,雨花台能仁里,-15㎡南6室0厅1卫,single,雨花台
合租 · 景明佳园映景苑 3室1厅,1350,雨花台宁南,-20㎡南3室1厅1卫,single,雨花台
合租 · 春江新城隐龙坊 3室1厅,1250,雨花台铁心桥,-20㎡南3室1厅1卫,single,雨花台
合租 · 春江新城饮溪坊 3室1厅,1200,雨花台铁心桥,-24㎡南3室1厅1卫,single,雨花台
